articleId,blockIndex,blockType,rawText,cleanText,htmlFragment,sourceSelector,parseConfidence
5195384,9,paragraph,"대표 메뉴는 특유의 풍미를 자랑하는 시그니처 바게트와 샌드위치다. 특히 바게트에 달콤한 사과잼과 고소한 버터가 조화를 이룬 릴리언 샌드는 처음에는 담백하고 평범하게 느껴지다가도, 계속해서 손이 가는 중독성을 자랑한다. 그 외에도 사워도우 위에 스크램블 에그, 휩버터, 토마토버터를 올려 먹는 릴리언 플레이트도 간단하게 먹기 좋은 메뉴이며, 신선한 재료를 듬뿍 담아낸 파니니와 샌드위치류는 건강한 점심 식사로도 제격이다.","대표 메뉴는 특유의 풍미를 자랑하는 시그니처 바게트와 샌드위치다. 특히 바게트에 달콤한 사과잼과 고소한 버터가 조화를 이룬 릴리언 샌드는 처음에는 담백하고 평범하게 느껴지다가도, 계속해서 손이 가는 중독성을 자랑한다. 그 외에도 사워도우 위에 스크램블 에그, 휩버터, 토마토버터를 올려 먹는 릴리언 플레이트도 간단하게 먹기 좋은 메뉴이며, 신선한 재료를 듬뿍 담아낸 파니니와 샌드위치류는 건강한 점심 식사로도 제격이다.",,text_run(br_separated),0.6
5195384,10,heading,팬케이크 오리지널 스토리 #한남동 맛집 #정통 아메리칸 스타일 브런치,팬케이크 오리지널 스토리 #한남동 맛집 #정통 아메리칸 스타일 브런치,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">팬케이크 오리지널 스토리<br/>#한남동 맛집 #정통 아메리칸 스타일 브런치</div></strong>",style*=border-top (heuristic),0.7
5195384,11,table,↑ 팬케이크 오리지널 스토리,↑ 팬케이크 오리지널 스토리,"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""팬케이크 오리지널 스토리"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/05/22/203220222022.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ 팬케이크 오리지널 스토리</td></tr></tbody></table>",table,0.6
5195384,12,paragraph,"‘팬케이크 오리지널 스토리’는 한남동에서 오래 사랑받아온 정통 아메리칸 스타일 브런치 및 팬케이크 전문점이다. 평일은 오전 8시부터 문을 열어 하루를 부지런하게 시작하는 사람들에게 든든한 아침 식사를 대접한다. 창가로 따스하고 밝은 봄 햇살이 깊숙이 들어오는 코지한 공간에서, 여유로운 오전의 기운을 만끽하기에 더없이 좋다.","‘팬케이크 오리지널 스토리’는 한남동에서 오래 사랑받아온 정통 아메리칸 스타일 브런치 및 팬케이크 전문점이다. 평일은 오전 8시부터 문을 열어 하루를 부지런하게 시작하는 사람들에게 든든한 아침 식사를 대접한다. 창가로 따스하고 밝은 봄 햇살이 깊숙이 들어오는 코지한 공간에서, 여유로운 오전의 기운을 만끽하기에 더없이 좋다.",,text_run(br_separated),0.6
5195384,13,paragraph,10가지 이상의 다양한 팬케이크를 맛볼 수 있는데 그중 폭신하고 부드러운 식감과 깊은 풍미를 자랑하는 ‘오리지널 버터밀크 팬케익’은 은은한 단맛의 메이플 시럽을 듬뿍,10가지 이상의 다양한 팬케이크를 맛볼 수 있는데 그중 폭신하고 부드러운 식감과 깊은 풍미를 자랑하는 ‘오리지널 버터밀크 팬케익’은 은은한 단맛의 메이플 시럽을 듬뿍,,text_run(br_separated),0.6
5195384,14,paragraph,"뿌려 버터와 함께 즐기면 입안 가득 행복한 맛이 경험할 수 있다. 그리고 짭조름한 베이컨, 소시지, 부드러운 오믈렛, 팬케이크, 그리고 샐러드나 감자를 함께 즐길 수 있는 넉넉한 양을 자랑하는 ‘낙타의 하루’도 사랑받는 대표적인 브런치 플레이트다.","뿌려 버터와 함께 즐기면 입안 가득 행복한 맛이 경험할 수 있다. 그리고 짭조름한 베이컨, 소시지, 부드러운 오믈렛, 팬케이크, 그리고 샐러드나 감자를 함께 즐길 수 있는 넉넉한 양을 자랑하는 ‘낙타의 하루’도 사랑받는 대표적인 브런치 플레이트다.",,text_run(br_separated),0.6
5195384,15,paragraph,[ 류주현],[ 류주현],,text_run(br_separated),0.6
5195384,16,paragraph,[본 기사는 매일경제 Citylife 제1031호(26.05.26) 기사입니다],[본 기사는 매일경제 Citylife 제1031호(26.05.26) 기사입니다],,text_run(br_separated),0.6
5195384,17,byline,글과 사진 류주현,글과 사진 류주현,,b_tag_or_tail_regex (see author metadata),0.8
5194716,0,paragraph,"한국인의 40%가 당뇨 혹은 당뇨 전 단계라는 질병관리청 보고는 충격적이다. 혈당은 하루에도 십수 번 오르락내리락을 반복하지만, 특히 식사 후에 크게 오른다. 식후 혈당을 빠르게 안정화하는 데 도움이 되는 아주 간단한 하체 운동을 실천해 보자.","한국인의 40%가 당뇨 혹은 당뇨 전 단계라는 질병관리청 보고는 충격적이다. 혈당은 하루에도 십수 번 오르락내리락을 반복하지만, 특히 식사 후에 크게 오른다. 식후 혈당을 빠르게 안정화하는 데 도움이 되는 아주 간단한 하체 운동을 실천해 보자.",,text_run(br_separated),0.6
5194716,1,heading,"혈당 잡는 골든타임, 식후 15분","혈당 잡는 골든타임, 식후 15분","<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">혈당 잡는 골든타임, 식후 15분</div></strong>",style*=border-top (heuristic),0.7
5194716,2,table,↑ (사진 프리픽Designed by Freepik),↑ (사진 프리픽Designed by Freepik),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""300""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(사진 프리픽Designed by Freepik)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/05/19/082010602090.jpg"" height=""449"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""300""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (사진 프리픽Designed by Freepik)</td></tr></tbody></table>",table,0.6
5194716,3,paragraph,"식후에 혈당이 치솟았다가 뚝 떨어지는 혈당 스파이크는 활성산소를 발생시켜 혈관을 손상하고 그로 인해 동맥경화, 심근 경색, 뇌경색 발병 위험을 높인다. 또 췌장의 피로를 유발해 인슐린 저항성을 유발함으로써 제2형 당뇨를 일으키기 쉽다. 따라서 식후 혈당 관리만 잘해도 심혈관 질환과 당뇨병의 위험으로부터 멀리 벗어날 수 있다.","식후에 혈당이 치솟았다가 뚝 떨어지는 혈당 스파이크는 활성산소를 발생시켜 혈관을 손상하고 그로 인해 동맥경화, 심근 경색, 뇌경색 발병 위험을 높인다. 또 췌장의 피로를 유발해 인슐린 저항성을 유발함으로써 제2형 당뇨를 일으키기 쉽다. 따라서 식후 혈당 관리만 잘해도 심혈관 질환과 당뇨병의 위험으로부터 멀리 벗어날 수 있다.",,text_run(br_separated),0.6
5194716,4,paragraph,"그렇다면 언제가 혈당 관리의 골든타임일까? 개인마다 차이가 있지만 일반적으로는 식후 30분~1시간 사이에 혈당 수치가 가장 높아지므로 혈당 관리는 수치가 최고조에 달하기 전, 그러니까 식후 15분 정도부터 시작하면 된다. 효율이 높기로는 ‘근육 운동’이 가장 좋고, 특히 ‘하체를 자극’하는 운동이면 더 좋다. 우리 몸의 근육은 혈당을 흡수해 글리코겐으로 저장하는 포도당 창고이자, 체내 포도당의 70~80%를 소비하는 최대 고객이다. 하체에는 전신 근육의 2/3가 모여 있어 혈당을 빠르게 또 많이 소모할 수 있어 시간 투자 대비 효과가 뛰어나다.","그렇다면 언제가 혈당 관리의 골든타임일까? 개인마다 차이가 있지만 일반적으로는 식후 30분~1시간 사이에 혈당 수치가 가장 높아지므로 혈당 관리는 수치가 최고조에 달하기 전, 그러니까 식후 15분 정도부터 시작하면 된다. 효율이 높기로는 ‘근육 운동’이 가장 좋고, 특히 ‘하체를 자극’하는 운동이면 더 좋다. 우리 몸의 근육은 혈당을 흡수해 글리코겐으로 저장하는 포도당 창고이자, 체내 포도당의 70~80%를 소비하는 최대 고객이다. 하체에는 전신 근육의 2/3가 모여 있어 혈당을 빠르게 또 많이 소모할 수 있어 시간 투자 대비 효과가 뛰어나다.",,text_run(br_separated),0.6
5194716,5,heading,혈당 잡는 저강도 하체 운동법,혈당 잡는 저강도 하체 운동법,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">혈당 잡는 저강도 하체 운동법</div></strong>",style*=border-top (heuristic),0.7
5194716,6,table,↑ (사진 프리픽Designed by Freepik),↑ (사진 프리픽Designed by Freepik),"<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""margin:0 auto; clear:both; max-width: 100%"" width=""500""><tbody><tr><td align=""center"" style=""padding:10px 0 5px 0;""><img alt=""(사진 프리픽Designed by Freepik)"" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/05/19/550015200590.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/></td></tr><tr><td style=""padding-bottom:10px; color:#666; line-height:17px; font-size:12px; font-family:'돋움';"">↑ (사진 프리픽Designed by Freepik)</td></tr></tbody></table>",table,0.6
5194716,7,paragraph,"식후인 만큼 격렬한 운동은 소화를 방해할 뿐 아니라, 스트레스 호르몬과 교감신경을 자극해 오히려 혈당을 올릴 수 있다. 저강도 하체 운동으로도 혈당 안정 효과를 충분히 누릴 수 있다.","식후인 만큼 격렬한 운동은 소화를 방해할 뿐 아니라, 스트레스 호르몬과 교감신경을 자극해 오히려 혈당을 올릴 수 있다. 저강도 하체 운동으로도 혈당 안정 효과를 충분히 누릴 수 있다.",,text_run(br_separated),0.6
5194716,8,paragraph,"‘걷기’는 기본이다. 10~15분 거리의 식당을 정하고 식사를 마친 뒤 걸어서 돌아오면 딱이다. 걷기는 혈당 최고점을 낮추는 데 도움이 된다. 실내 운동으로는 의자 하나만 있으면 된다. 가장 추천하는 것은 ‘까치발 운동’이다. 의자 등받이를 잡고 양발을 어깨너비로 벌리고 서서 발뒤꿈치를 최대한 들어 올린 뒤 5초간 버텼다가 천천히 내린다. 의자에 앉아서도 할 수 있다. 무릎을 직각으로 두고 발을 바닥에 댄 상태에서 뒤꿈치를 최대로 들어 올렸다가 내린다. 이는 종아리 깊숙한 근육인 ‘가자미근’을 자극하는 운동으로, 단순하고 쉬운 동작이지만 식후 혈당 상승이 52%까지 감소했다는 연구 결과가 있다.","‘걷기’는 기본이다. 10~15분 거리의 식당을 정하고 식사를 마친 뒤 걸어서 돌아오면 딱이다. 걷기는 혈당 최고점을 낮추는 데 도움이 된다. 실내 운동으로는 의자 하나만 있으면 된다. 가장 추천하는 것은 ‘까치발 운동’이다. 의자 등받이를 잡고 양발을 어깨너비로 벌리고 서서 발뒤꿈치를 최대한 들어 올린 뒤 5초간 버텼다가 천천히 내린다. 의자에 앉아서도 할 수 있다. 무릎을 직각으로 두고 발을 바닥에 댄 상태에서 뒤꿈치를 최대로 들어 올렸다가 내린다. 이는 종아리 깊숙한 근육인 ‘가자미근’을 자극하는 운동으로, 단순하고 쉬운 동작이지만 식후 혈당 상승이 52%까지 감소했다는 연구 결과가 있다.",,text_run(br_separated),0.6
5194716,9,paragraph,허벅지 앞쪽과 엉덩이 근육을 사용하는 ‘의자 스쿼트’도 도움이 된다. 양손으로 의자 등받이를 잡고 무릎을 천천히 구부리며 허벅지가 바닥과 평행이 될 때까지 앉았다가 일어난다. ‘의자에 앉아,허벅지 앞쪽과 엉덩이 근육을 사용하는 ‘의자 스쿼트’도 도움이 된다. 양손으로 의자 등받이를 잡고 무릎을 천천히 구부리며 허벅지가 바닥과 평행이 될 때까지 앉았다가 일어난다. ‘의자에 앉아,,text_run(br_separated),0.6
5194716,10,paragraph,다리 펴기’도 해 보자. 의자 끝에 걸터앉아 상체를 고정하고 배에 힘을 주어 한쪽 다리를 쭉 뻗어 들어 올린 뒤 5초간 유지한다. 양쪽 다리를 번갈아 가며 10~15회 반복한다. 허벅지 근육을 집중적으로 강화할 수 있다.,다리 펴기’도 해 보자. 의자 끝에 걸터앉아 상체를 고정하고 배에 힘을 주어 한쪽 다리를 쭉 뻗어 들어 올린 뒤 5초간 유지한다. 양쪽 다리를 번갈아 가며 10~15회 반복한다. 허벅지 근육을 집중적으로 강화할 수 있다.,,text_run(br_separated),0.6
5194716,11,paragraph,[ 송이령(프리랜서) 프리픽],[ 송이령(프리랜서) 프리픽],,text_run(br_separated),0.6
5194716,12,paragraph,[본 기사는 매일경제 Citylife 제1030호(26.05.19) 기사입니다],[본 기사는 매일경제 Citylife 제1030호(26.05.19) 기사입니다],,text_run(br_separated),0.6
5194716,13,byline,글 송이령(프리랜서) 사진 프리픽,글 송이령(프리랜서) 사진 프리픽,,b_tag_or_tail_regex (see author metadata),0.8
5194018,0,paragraph,"강화도는 생각보다 즐길 것이 많은 섬이다. 마니산을 오르거나, 보문사를 들르거나, 골프를 치는 액티비티와 바다 산책까지. 풍성하게 즐기는 하루 끝에는 맛있는 식탁이 기다린다. 제철 식재료로 차린 한 끼는 물론, 트렌디한 메뉴와 개성 넘치는 디저트까지. 강화도에서 머문 맛있는 하루를 소개한다.","강화도는 생각보다 즐길 것이 많은 섬이다. 마니산을 오르거나, 보문사를 들르거나, 골프를 치는 액티비티와 바다 산책까지. 풍성하게 즐기는 하루 끝에는 맛있는 식탁이 기다린다. 제철 식재료로 차린 한 끼는 물론, 트렌디한 메뉴와 개성 넘치는 디저트까지. 강화도에서 머문 맛있는 하루를 소개한다.",,text_run(br_separated),0.6
5194018,1,heading,별천지 #석모도 식당 #제철 식재료 한식당,별천지 #석모도 식당 #제철 식재료 한식당,"<strong><div style=""border-top: 4px solid #ed6d01;border-bottom: 1px solid #ed6d01;font-size: 18px;padding: 10px 0;margin:30px 0;"">별천지<br/>#석모도 식당 #제철 식재료 한식당</div></strong>",style*=border-top (heuristic),0.7
5194018,2,image,//img.mbn.co.kr/filewww/news/other/2026/05/15/065652521451.jpg,//img.mbn.co.kr/filewww/news/other/2026/05/15/065652521451.jpg,"<img alt="""" border=""0"" class=""lazy"" data-src=""//img.mbn.co.kr/filewww/news/other/2026/05/15/065652521451.jpg"" src=""//img.mbn.co.kr/newmbn/white.PNG"" width=""500""/>",img,0.9
5194018,3,paragraph,"제철 재료로 꽉 채운 손맛 좋은 한 끼를 기대한다면 석모도에 위치한 ‘별천지’는 그 기대를 가장 정직하게 채워주는 식당이다. 칼칼한 국물 맛이 별미인 병어조림, 감칠맛 폭탄 밥도둑 꽃게장, 새콤달콤 밴댕이무침처럼 강화에서 꼭 제철에 맛봐야 하는 메뉴들이 식탁에 오른다.","제철 재료로 꽉 채운 손맛 좋은 한 끼를 기대한다면 석모도에 위치한 ‘별천지’는 그 기대를 가장 정직하게 채워주는 식당이다. 칼칼한 국물 맛이 별미인 병어조림, 감칠맛 폭탄 밥도둑 꽃게장, 새콤달콤 밴댕이무침처럼 강화에서 꼭 제철에 맛봐야 하는 메뉴들이 식탁에 오른다.",,text_run(br_separated),0.6
